FID,SHAPE,BEZIRK,STRASSE,BEZUG,ONR,BIS,STIEGE,FRAKTION_PA,FRAKTION_BI,FRAKTION_DO,FRAKTION_G,FRAKTION_KV,FRAKTION_TEXT,URL_TEXT,SE_SDO_ROWID,SE_ANNO_CAD_DATA
ALTSTOFFSAMMLUNGOGD.9077365,POINT (16.443583068405893 48.21403326309367),22,Kaisermühlenstraße,neben,16,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077365,
ALTSTOFFSAMMLUNGOGD.9077366,POINT (16.449274278334336 48.21928990925048),22,Kaisermühlenstraße,vor,26,,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077366,
ALTSTOFFSAMMLUNGOGD.9077367,POINT (16.474546399730805 48.24376032960175),22,Kalmusweg,neben,31,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077367,
ALTSTOFFSAMMLUNGOGD.9077368,POINT (16.47546235615444 48.24515451297447),22,Kalmusweg,neben,45,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077368,
ALTSTOFFSAMMLUNGOGD.9077369,POINT (16.45443875487387 48.21021550698781),22,Kamillenweg,gegenüber,16,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077369,
ALTSTOFFSAMMLUNGOGD.9077370,POINT (16.45307000311183 48.21010692026533),22,Kamillenweg,gegenüber,6,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077370,
ALTSTOFFSAMMLUNGOGD.9076871,POINT (16.419411815928083 48.26560279866966),21,Leopoldine-Padaurek-Straße,neben,15,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076871,
ALTSTOFFSAMMLUNGOGD.9076872,POINT (16.42121497310395 48.2647887693642),21,Leopoldine-Padaurek-Straße,gegenüber,9,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076872,
ALTSTOFFSAMMLUNGOGD.9076873,POINT (16.454145960606642 48.26681021207649),21,Lhotskygasse,bei,11,,,1,0,0,1,1," Leichtverpackungen, Altglas, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076873,
ALTSTOFFSAMMLUNGOGD.9076874,POINT (16.403164461029792 48.286267722849075),21,Lieleggweg,vor,39,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076874,
ALTSTOFFSAMMLUNGOGD.9076875,POINT (16.39753428160019 48.252352398993985),21,Linke Nordbahngasse,gegenüber,1,,,0,0,0,1,1," Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076875,
ALTSTOFFSAMMLUNGOGD.9076876,POINT (16.384342080118607 48.296507692748214),21,Lisseeweg,neben,18,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076876,
ALTSTOFFSAMMLUNGOGD.9076877,POINT (16.38418650605413 48.29646261259351),21,Lisseeweg,gegenüber,19,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076877,
ALTSTOFFSAMMLUNGOGD.9076878,POINT (16.413250962478415 48.2969928549576),21,Luckenschwemmgasse,gegenüber,8,,,1,0,0,1,1," Leichtverpackungen, Altglas, Altpapier, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076878,
ALTSTOFFSAMMLUNGOGD.9076879,POINT (16.430382248252663 48.274869028595745),21,Marischkapromenade,vor,11,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076879,
ALTSTOFFSAMMLUNGOGD.9076880,POINT (16.3956201690003 48.25369949988456),21,Matthäus-Jiszda-Straße,gegenüber,3,,,0,0,0,1,1," Leichtverpackungen, Altglas, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076880,
ALTSTOFFSAMMLUNGOGD.9076881,POINT (16.38554001108615 48.286212614799794),21,Matthias-Ernst-Pista-Gasse,neben,10,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076881,
ALTSTOFFSAMMLUNGOGD.9076882,POINT (16.38705713336772 48.28849835766153),21,Matthias-Ernst-Pista-Gasse,vor,25,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076882,
ALTSTOFFSAMMLUNGOGD.9076883,POINT (16.3871693387376 48.28845253306879),21,Matthias-Ernst-Pista-Gasse,vor,32,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076883,
ALTSTOFFSAMMLUNGOGD.9076884,POINT (16.38810692800055 48.29001034634894),21,Matthias-Ernst-Pista-Gasse,gegenüber,48,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076884,
ALTSTOFFSAMMLUNGOGD.9076885,POINT (16.418692209158348 48.30218087088122),21,Matthias-Wagner-Gasse,gegenüber,15,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076885,
ALTSTOFFSAMMLUNGOGD.9076886,POINT (16.376709125099005 48.27774888245685),21,Maulwurfgasse,neben,1,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076886,
ALTSTOFFSAMMLUNGOGD.9076887,POINT (16.381324652939057 48.293846965401144),21,Mayerweckstraße,gegenüber,1,,,1,0,0,1,1," Leichtverpackungen, Altglas, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076887,
ALTSTOFFSAMMLUNGOGD.9076888,POINT (16.385979942657478 48.29477159925891),21,Mayerweckstraße,gegenüber,33,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076888,
ALTSTOFFSAMMLUNGOGD.9076889,POINT (16.388478790777043 48.29534487721667),21,Mayerweckstraße,gegenüber,52,,,1,0,0,1,1," Leichtverpackungen, Altglas, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076889,
ALTSTOFFSAMMLUNGOGD.9076890,POINT (16.4278772848773 48.27487321272503),21,Menzelstraße,gegenüber,8,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076890,
ALTSTOFFSAMMLUNGOGD.9076891,POINT (16.38079366898944 48.28829178143361),21,Miklosichgasse,gegenüber,14,,,1,0,0,1,1," Leichtverpackungen, Altglas, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076891,
ALTSTOFFSAMMLUNGOGD.9076892,POINT (16.40324166590282 48.277622876138395),21,Mitterhofergasse,vor,2,,,1,0,0,1,1," Leichtverpackungen, Altglas, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076892,
ALTSTOFFSAMMLUNGOGD.9076893,POINT (16.40501650490772 48.25182655723979),21,Morelligasse,gegenüber,8,,,0,0,0,1,1," Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076893,
ALTSTOFFSAMMLUNGOGD.9076894,POINT (16.442626189796083 48.27278335949857),21,Moritz-Dreger-Gasse,vor,16,,,0,0,0,1,1," Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076894,
ALTSTOFFSAMMLUNGOGD.9076895,POINT (16.389286916280046 48.28654063085749),21,Mühlweg,neben,41,,,1,0,0,1,1," Leichtverpackungen, Altglas, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076895,
ALTSTOFFSAMMLUNGOGD.9076896,POINT (16.390688938565017 48.28952855954356),21,Mühlweg,vor,63,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076896,
ALTSTOFFSAMMLUNGOGD.9076897,POINT (16.391588598740746 48.29165967160884),21,Mühlweg,vor,91,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076897,
ALTSTOFFSAMMLUNGOGD.9076898,POINT (16.413805063980288 48.251773742343886),21,Nordmanngasse,vor,23,,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076898,
ALTSTOFFSAMMLUNGOGD.9076899,POINT (16.410990321343075 48.25262231447255),21,Nordmanngasse,gegenüber,9,,,0,0,0,1,1," Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076899,
ALTSTOFFSAMMLUNGOGD.9076900,POINT (16.39091833809184 48.26537556101991),21,O'Brien-Gasse,gegenüber,34,44,,0,0,0,1,1," Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076900,
ALTSTOFFSAMMLUNGOGD.9076901,POINT (16.39606731347169 48.265963931102014),21,O'Brien-Gasse,vor,53,,,0,0,0,1,1," Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076901,
ALTSTOFFSAMMLUNGOGD.9076902,POINT (16.389437498754134 48.266920557178366),21,Obergfellplatz,gegenüber,3,,,1,0,0,1,1," Leichtverpackungen, Altglas, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076902,
ALTSTOFFSAMMLUNGOGD.9076903,POINT (16.412677956078625 48.286669351144305),21,Ocwirkgasse,gegenüber,24,,,0,0,0,1,1," Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076903,
ALTSTOFFSAMMLUNGOGD.9075840,POINT (16.336259720429634 48.18954949385246),15,Sechshauser Straße,vor,5,,,0,0,0,1,1," Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075840,
ALTSTOFFSAMMLUNGOGD.9075841,POINT (16.32790715486587 48.18696561842191),15,Sechshauser Straße,vor,80,,,0,0,0,1,1," Leichtverpackungen, Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075841,
ALTSTOFFSAMMLUNGOGD.9075842,POINT (16.32670203416269 48.18678512121247),15,Sechshauser Straße,vor,90,,,0,1,0,1,1," Leichtverpackungen, Altglas, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075842,
ALTSTOFFSAMMLUNGOGD.9075843,POINT (16.322816146832405 48.18879463867933),15,Siebeneichengasse,vor,6,,,0,1,0,1,1," Leichtverpackungen, Altglas, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075843,
ALTSTOFFSAMMLUNGOGD.9075844,POINT (16.33485445742426 48.20253284622796),15,Sorbaitgasse,gegenüber,10,,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075844,
ALTSTOFFSAMMLUNGOGD.9075845,POINT (16.33257587872985 48.18579619501721),15,Storchengasse,vor,18,,,0,0,0,1,1," Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075845,
ALTSTOFFSAMMLUNGOGD.9075846,POINT (16.32524095103121 48.19949010717823),15,Tannhäuserplatz,gegenüber,4,,,0,1,0,1,1," Leichtverpackungen, Altglas, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075846,
ALTSTOFFSAMMLUNGOGD.9075847,POINT (16.335396141715197 48.188359504696315),15,Ullmannstraße,gegenüber,16,,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075847,
ALTSTOFFSAMMLUNGOGD.9075848,POINT (16.333128230672504 48.18776960042558),15,Ullmannstraße,vor,28,,,0,0,0,1,1," Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075848,
ALTSTOFFSAMMLUNGOGD.9075849,POINT (16.331436347658514 48.20382976076428),15,Vogelweidplatz,gegenüber,10,11,,0,1,0,1,1," Leichtverpackungen, Altglas, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075849,
ALTSTOFFSAMMLUNGOGD.9075850,POINT (16.321830767896422 48.187145697522254),15,Weiglgasse,vor,12,,,0,0,0,0,1, Leichtverpackungen,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075850,
ALTSTOFFSAMMLUNGOGD.9075851,POINT (16.319088202218076 48.194225257788055),15,Wieningerplatz,gegenüber,7,,,0,1,0,1,1," Leichtverpackungen, Altglas, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075851,
ALTSTOFFSAMMLUNGOGD.9075852,POINT (16.320906093157102 48.19870252692544),15,Wurmsergasse,gegenüber,36,,,0,1,0,1,1," Altglas, Biomüll, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075852,
ALTSTOFFSAMMLUNGOGD.9075853,POINT (16.33567983889205 48.19765384381994),15,Zinckgasse,gegenüber,2,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075853,
ALTSTOFFSAMMLUNGOGD.9075854,POINT (16.30049927478911 48.206574193152754),16,Agricolagasse,vor,21,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075854,
ALTSTOFFSAMMLUNGOGD.9075855,POINT (16.31843803482326 48.21987994380729),16,Albrechtskreithgasse,neben,14,,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075855,
ALTSTOFFSAMMLUNGOGD.9075856,POINT (16.291260035543292 48.223014953097625),16,Am Predigtstuhl,vor,18,,,0,1,0,0,0, Biomüll,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075856,
ALTSTOFFSAMMLUNGOGD.9075857,POINT (16.291078768197192 48.22192292810594),16,Am Predigtstuhl,gegenüber,2,,,1,1,0,1,1," Leichtverpackungen, Altpapier, Biomüll, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075857,
ALTSTOFFSAMMLUNGOGD.9075858,POINT (16.29069287273178 48.20860050567995),16,Ameisbachzeile,vor,109,,,1,0,0,1,1," Leichtverpackungen, Altpapier, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075858,
ALTSTOFFSAMMLUNGOGD.9075859,POINT (16.29090680620647 48.208746190259966),16,Ameisbachzeile,gegenüber,109,,,0,1,0,0,0, Biomüll,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075859,
ALTSTOFFSAMMLUNGOGD.9075860,POINT (16.289985013390282 48.21056515200431),16,Ameisbachzeile,gegenüber,121,,,1,1,0,0,0," Biomüll, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075860,
ALTSTOFFSAMMLUNGOGD.9075861,POINT (16.28938928661626 48.21108723735547),16,Ameisbachzeile,gegenüber,123,,,1,1,0,0,0," Biomüll, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075861,
ALTSTOFFSAMMLUNGOGD.9075862,POINT (16.29069613868073 48.20916725965659),16,Ameisbachzeile,neben,148,,,1,1,0,0,0," Altpapier, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075862,
ALTSTOFFSAMMLUNGOGD.9075863,POINT (16.318869360362484 48.20743160598125),16,Arltgasse,vor,10,14,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075863,
ALTSTOFFSAMMLUNGOGD.9075864,POINT (16.310597741064136 48.214651169020144),16,Arnethgasse,neben,87,,,0,0,0,1,1," Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075864,
ALTSTOFFSAMMLUNGOGD.9075865,POINT (16.30158174754021 48.22143013930018),16,Baumeistergasse,vor,18,,,1,0,0,1,0," Altpapier, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075865,
ALTSTOFFSAMMLUNGOGD.9075866,POINT (16.302995677913792 48.22094618173705),16,Baumeistergasse,vor,23,25,,1,1,0,0,0," Altpapier, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075866,
ALTSTOFFSAMMLUNGOGD.9075867,POINT (16.29755806342017 48.22148407804995),16,Baumeistergasse,gegenüber,56,,,1,0,0,1,1," Altpapier, Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075867,
ALTSTOFFSAMMLUNGOGD.9075868,POINT (16.321417811207642 48.215121609069605),16,Degengasse,vor,3,5,,0,1,0,1,1," Leichtverpackungen, Biomüll, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075868,
ALTSTOFFSAMMLUNGOGD.9075869,POINT (16.288484557328403 48.21181477682445),16,Demuthgasse,gegenüber,17,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075869,
ALTSTOFFSAMMLUNGOGD.9075870,POINT (16.3160292920909 48.2191556850464),16,Effingergasse,vor,28,,,0,0,0,1,1," Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075870,
ALTSTOFFSAMMLUNGOGD.9075871,POINT (16.304059185749747 48.214578844347734),16,Erdbrustgasse,gegenüber,7,,,1,0,0,1,0," Altglas, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9075871,
ALTSTOFFSAMMLUNGOGD.9076350,POINT (16.33942805680685 48.24443813152366),19,Flotowgasse,vor,25,,,0,1,0,1,1," Leichtverpackungen, Altglas, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076350,
ALTSTOFFSAMMLUNGOGD.9076351,POINT (16.347973861835452 48.24957976722604),19,Formanekgasse,gegenüber,79,,,1,0,0,1,1," Leichtverpackungen, Altglas, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076351,
ALTSTOFFSAMMLUNGOGD.9076352,POINT (16.35007265098779 48.25932027955245),19,Frimmelgasse,gegenüber,60,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076352,
ALTSTOFFSAMMLUNGOGD.9076353,POINT (16.35772898909045 48.245899787316624),19,Gallmeyergasse,gegenüber,5,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076353,
ALTSTOFFSAMMLUNGOGD.9076354,POINT (16.352011192332714 48.23925090247645),19,Gatterburggasse,vor,11,,,0,1,0,1,1," Leichtverpackungen, Leichtverpackungen, Biomüll, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076354,
ALTSTOFFSAMMLUNGOGD.9076355,POINT (16.357344443877732 48.252726203449896),19,Geweygasse,gegenüber,13,,,0,1,0,0,0, Biomüll,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076355,
ALTSTOFFSAMMLUNGOGD.9076356,POINT (16.357667608060463 48.25106933510082),19,Geweygasse,vor,6,,,0,0,0,1,1," Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076356,
ALTSTOFFSAMMLUNGOGD.9076357,POINT (16.31540172499852 48.243283207025826),19,Glanzinggasse,vor,25,,,1,1,0,1,1," Altpapier, Altglas, Leichtverpackungen, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076357,
ALTSTOFFSAMMLUNGOGD.9076358,POINT (16.31614898858412 48.241818442468364),19,Glanzinggasse,gegenüber,38,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076358,
ALTSTOFFSAMMLUNGOGD.9076359,POINT (16.319658971543635 48.243140994267684),19,Glanzinggasse,gegenüber,59,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076359,
ALTSTOFFSAMMLUNGOGD.9076360,POINT (16.318206579770926 48.243351846632486),19,Glanzinggasse,vor,60,,,1,0,0,1,0," Altpapier, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076360,
ALTSTOFFSAMMLUNGOGD.9076361,POINT (16.333124689044723 48.24369872163955),19,Görgengasse,vor,26,,,0,1,0,0,0, Biomüll,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076361,
ALTSTOFFSAMMLUNGOGD.9076362,POINT (16.33787956367262 48.23637102276722),19,Gregor-Mendel-Straße,gegenüber,33,,,1,0,0,1,1," Leichtverpackungen, Altglas, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076362,
ALTSTOFFSAMMLUNGOGD.9076363,POINT (16.341800018702187 48.25071148626995),19,Grinzinger Allee,vor,42,,,0,0,0,1,1," Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076363,
ALTSTOFFSAMMLUNGOGD.9076364,POINT (16.34268566402596 48.2539806293039),19,Grinzinger Allee,vor,54,,,0,1,0,1,1," Biomüll, Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076364,
ALTSTOFFSAMMLUNGOGD.9076365,POINT (16.3607021931828 48.25407774482235),19,Grinzinger Straße,gegenüber,111,,,0,1,0,0,0, Biomüll,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076365,
ALTSTOFFSAMMLUNGOGD.9076366,POINT (16.36253954597283 48.25431601565273),19,Grinzinger Straße,vor,123,129,,1,0,0,1,1," Leichtverpackungen, Altglas, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076366,
ALTSTOFFSAMMLUNGOGD.9076367,POINT (16.36336786646417 48.254305210512676),19,Grinzinger Straße,gegenüber,131,,,0,1,0,0,0, Biomüll,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076367,
ALTSTOFFSAMMLUNGOGD.9076368,POINT (16.347316335526386 48.25382612948382),19,Grinzinger Straße,vor,14,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076368,
ALTSTOFFSAMMLUNGOGD.9076369,POINT (16.367415225905667 48.254517498019204),19,Grinzinger Straße,gegenüber,151,,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076369,
ALTSTOFFSAMMLUNGOGD.9076370,POINT (16.35048041281881 48.25386813586061),19,Grinzinger Straße,gegenüber,46,,,1,1,0,1,1," Biomüll, Leichtverpackungen, Altglas, Altpapier, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076370,
ALTSTOFFSAMMLUNGOGD.9076371,POINT (16.35576839369257 48.253842713096496),19,Grinzinger Straße,gegenüber,85,,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076371,
ALTSTOFFSAMMLUNGOGD.9076372,POINT (16.358733417023675 48.25412608216326),19,Grinzinger Straße,gegenüber,86,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076372,
ALTSTOFFSAMMLUNGOGD.9076373,POINT (16.358811862632663 48.25398145689691),19,Grinzinger Straße,vor,86,,,0,1,0,0,0, Biomüll,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076373,
ALTSTOFFSAMMLUNGOGD.9076374,POINT (16.361823023864154 48.254110954354815),19,Grinzinger Straße,vor,94,,,0,1,0,0,0, Biomüll,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076374,
ALTSTOFFSAMMLUNGOGD.9076375,POINT (16.327097418928446 48.24421686204362),19,Gugitzgasse,gegenüber,1,,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076375,
ALTSTOFFSAMMLUNGOGD.9076376,POINT (16.324165716223966 48.24455060045871),19,Gugitzgasse,vor,7,9,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076376,
ALTSTOFFSAMMLUNGOGD.9076377,POINT (16.326324937681527 48.242409802147485),19,Gustav-Pick-Gasse,vor,2,,,1,0,0,1,1," Altpapier, Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076377,
ALTSTOFFSAMMLUNGOGD.9076378,POINT (16.34824423799631 48.234726265312936),19,Gymnasiumstraße,vor,75,,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076378,
